Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay
YV,13931,11057,-8,-14
YV,13931,13930,0,11
YV,13931,13930,60,73
YV,14100,13930,0,9
YV,14100,13930,63,53
YV,14107,10140,-4,2
YV,14107,10423,5,3
YV,14107,10423,68,74
YV,14107,10423,2,-5
YV,14107,10800,-3,-4
YV,14107,10800,2,6
YV,14107,10800,-7,0
YV,14107,10800,-1,5
YV,14107,11057,0,-13
YV,14107,12954,-9,-2
YV,14107,12954,-3,-3
YV,14107,12954,-3,4
YV,14107,12954,-8,0
YV,14107,13796,-3,11
YV,14107,13796,7,30
YV,14107,13796,22,32
YV,14107,13891,-3,-3
YV,14107,14570,55,55
YV,14107,14683,-2,-19
YV,14107,14683,42,34
YV,14107,14683,79,82
YV,14107,14683,-1,16
YV,14107,14908,-9,-3
YV,14107,15376,-7,-6
YV,14107,15376,-5,-4
YV,14107,15376,-4,-3
YV,14107,15376,3,-2
YV,14107,15376,-7,-9
YV,14107,15376,88,85
YV,14107,15376,2,-4
YV,14107,15376,-5,-1
YV,14122,12264,21,8
YV,14307,12264,-1,-11
YV,14307,12264,-1,-15
YV,14307,13930,-11,-4
YV,14492,11057,-3,-10
YV,14492,12264,-5,-1
YV,14524,11057,-6,-8
YV,14524,11057,10,-3
YV,14524,11057,-9,-15
YV,14570,14107,23,42
YV,14570,14107,-8,-11
YV,14683,11057,-6,-16
YV,14683,11057,29,18
YV,14683,11057,-17,-23
YV,14683,14107,-5,-2
YV,14683,14107,-7,0
YV,14683,14107,-5,3
YV,14908,14107,-7,-2
YV,15016,11057,-3,-8
YV,15016,11057,45,34
YV,15016,11057,-1,-8
YV,15016,11057,-7,-10
YV,15376,14107,-6,15
YV,15376,14107,-13,-33
YV,15376,14107,-7,-10
YV,15376,14107,-15,-3
YV,15376,14107,-11,33
YV,15376,14107,-11,7
YV,15376,14107,107,123
YV,15376,14107,-7,-12
YV,10140,14107,-5,-13
YV,10397,12264,-14,-28
YV,10397,13930,0,0
YV,10397,13930,27,29
YV,10397,13930,109,103
YV,10423,11057,-10,-16
YV,10423,11057,-6,-14
YV,10423,11057,-7,-7
YV,10423,12264,5,-8
YV,10423,12264,-5,-24
YV,10423,14107,3,7
YV,10423,14107,-8,-10
YV,10423,14107,-4,-7
YV,10529,11057,-1,-23
YV,10529,12264,26,17
YV,10693,11057,-4,-5
YV,10693,11057,-6,-19
YV,10693,11057,-12,-6
YV,10693,11057,-3,-12
YV,10792,12264,-11,-18
YV,10792,12264,19,13
YV,10792,13930,127,126
YV,10800,14107,-7,-6
YV,10800,14107,-5,3
YV,10800,14107,-5,-13
YV,11042,11057,-9,-4
YV,11042,11057,-9,-16
YV,11042,11057,-11,-18
YV,11057,10423,20,14
YV,11057,10423,-8,-16
YV,11057,10423,-4,-8
YV,11057,10529,-6,-9
YV,11057,10693,-5,-8
YV,11057,10693,-1,2
YV,11057,10693,-10,-10
YV,11057,10693,-4,1
YV,11057,11042,-2,-2
YV,11057,11042,1,-7
YV,11057,11042,36,24
YV,11057,11193,-3,-3
YV,11057,11193,-5,-10
YV,11057,11193,-6,-15
YV,11057,11433,-1,24
YV,11057,12264,-5,-3
YV,11057,12264,-3,-4
YV,11057,12264,-3,-15
YV,11057,12264,10,17
YV,11057,12264,8,15
YV,11057,12264,84,79
YV,11057,12264,-5,-17
YV,11057,12264,-6,-11
YV,11057,12953,0,10
YV,11057,12953,13,10
YV,11057,13198,-5,-8
YV,11057,13244,4,4
YV,11057,13244,-6,2
YV,11057,13244,-3,-4
YV,11057,13244,-9,-18
YV,11057,13495,-4,-4
YV,11057,13871,-5,-32
YV,11057,13871,-5,-14
YV,11057,13930,103,97
YV,11057,13931,-5,-16
YV,11057,13931,-4,-9
YV,11057,14524,-7,1
YV,11057,14524,-4,-1
YV,11057,14524,-3,6
YV,11057,14683,-9,-10
YV,11057,14683,-3,-6
YV,11057,15016,-3,-3
YV,11057,15016,-6,-10
YV,11057,15016,-5,-16
YV,11193,11057,-7,-18
YV,11193,11057,-5,-4
YV,11193,11057,-1,1
YV,11298,12264,14,7
YV,11298,13930,128,159
YV,11298,13930,86,77
YV,11433,11057,17,14
YV,11433,13930,-4,-7
YV,12173,13830,0,10
YV,12173,13830,-10,-2
YV,12173,13830,-3,-1
YV,12173,13830,10,25
YV,12173,13830,-5,0
YV,12173,13830,-6,3
YV,12173,13830,-18,-10
YV,12173,13830,-2,1
YV,12264,10397,-7,-11
YV,12264,10423,-7,-31
YV,12264,10529,-4,-9
WN,13931,10397,60,48
WN,13931,10397,-3,6
WN,13931,10397,5,6
WN,13931,10693,3,-6
WN,13931,10821,5,-2
WN,13931,10821,6,13
WN,13931,10821,11,7
WN,13931,10821,-5,-11
WN,13931,10821,-5,16
WN,13931,12451,6,0
WN,13931,12451,-1,21
WN,13931,13204,-7,-6
WN,13931,13204,-4,-10
WN,13931,13232,13,10
WN,13931,13232,-4,-14
WN,14027,10821,2,7
WN,14027,10821,7,12
WN,14027,10821,8,6
WN,14057,10140,18,1
WN,14057,11292,0,-17
WN,14057,11292,3,-15
WN,14057,11292,-2,-18
WN,14057,12889,1,-12
WN,14057,12889,2,-13
WN,14057,12889,-2,-8
WN,14057,12889,18,2
WN,14057,13198,11,-2
WN,14057,13232,2,-14
WN,14057,13232,0,9
WN,14057,13796,-1,-21
WN,14057,13796,0,-6
WN,14057,13796,-3,-3
WN,14057,13796,60,43
WN,14057,13796,5,-10
WN,14057,13796,2,-19
WN,14057,14107,25,10
WN,14057,14107,0,-14
WN,14057,14107,-3,-24
WN,14057,14570,0,-8
WN,14057,14570,-5,-16
WN,14057,14831,-4,-17
WN,14057,14831,-2,-16
WN,14057,14831,46,33
WN,14057,14831,-2,-15
WN,14057,14869,-2,-12
WN,14057,14869,-6,-14
WN,14057,14893,6,0
WN,14057,14893,0,-5
WN,14057,14893,2,-6
WN,14057,14893,-1,-12
WN,14057,14893,0,-3
WN,14057,14893,-2,-2
WN,14100,10693,2,-21
WN,14100,10693,-4,-10
WN,14100,11292,14,1
WN,14100,11292,-5,3
WN,14100,11292,8,1
WN,14100,11697,-6,-4
WN,14100,12889,6,-22
WN,14100,13204,-6,-11
WN,14100,13204,-6,-14
WN,14100,13232,86,66
WN,14100,13232,-2,-1
WN,14100,13232,0,-27
WN,14100,13232,0,-7
WN,14100,13232,-7,-19
WN,14100,13232,9,-6
WN,14100,13232,-3,-13
WN,14100,14107,-3,-29
WN,14100,15016,16,-6
WN,14100,15016,-2,-17
WN,14100,15304,9,-7
WN,14107,10140,14,10
WN,14107,10140,10,9
WN,14107,10140,-3,0
WN,14107,10140,-1,3
WN,14107,10140,-6,-7
WN,14107,10140,18,6
WN,14107,10140,-4,-2
WN,14107,10140,-1,0
WN,14107,10397,0,11
WN,14107,10397,5,10
WN,14107,10423,4,9
WN,14107,10423,6,16
WN,14107,10423,8,17
WN,14107,10423,15,14
WN,14107,10693,-1,6
WN,14107,10693,-1,5
WN,14107,10792,-1,0
WN,14107,10800,6,-1
WN,14107,10800,-1,-5
WN,14107,10800,-1,-8
WN,14107,10800,3,3
WN,14107,10800,-1,-13
WN,14107,10800,-2,-8
WN,14107,10800,2,7
WN,14107,10821,-1,6
WN,14107,10821,2,9
WN,14107,10821,15,21
WN,14107,11066,-8,-3
WN,14107,11292,18,12
WN,14107,11292,-1,-5
WN,14107,11292,6,4
WN,14107,11292,22,12
WN,14107,11292,0,-6
WN,14107,11292,-1,-4
WN,14107,11292,5,-10
WN,14107,11292,0,-7
WN,14107,11433,8,12
WN,14107,11433,10,14
WN,14107,11618,-1,11
WN,14107,11697,7,32
WN,14107,12191,3,13
WN,14107,12191,-4,11
WN,14107,12191,2,-3
WN,14107,12191,69,59
WN,14107,12191,-4,-10
WN,14107,12339,28,35
WN,14107,12339,13,12
WN,14107,12889,3,-5
WN,14107,12889,-10,-5
WN,14107,12889,31,16
WN,14107,12889,-5,-16
WN,14107,12889,-4,-10
WN,14107,12889,-3,-9
WN,14107,12889,7,4
WN,14107,12889,14,5
WN,14107,12889,-2,-8
WN,14107,12889,1,-6
WN,14107,12889,-1,-6
WN,14107,12889,-4,-6
WN,14107,12892,-10,-20
WN,14107,12892,26,22
WN,14107,12892,6,-3
WN,14107,12892,-4,-13
WN,14107,12892,-1,-11
WN,14107,12892,0,1
WN,14107,12892,6,-4
WN,14107,12892,0,-11
WN,14107,13198,-7,-17
WN,14107,13198,19,18
WN,14107,13198,12,19
WN,14107,13204,5,27
WN,14107,13232,12,17
WN,14107,13232,-5,-9
WN,14107,13232,12,15
WN,14107,13232,5,10
WN,14107,13232,0,10
WN,14107,13232,3,5
WN,14107,13232,0,4
WN,14107,13342,0,-1
WN,14107,13342,10,15
WN,14107,13342,3,9
WN,14107,13487,8,-4
WN,14107,13487,13,15
WN,14107,13495,8,9
WN,14107,13796,3,-8
WN,14107,13796,1,-9
WN,14107,13796,-3,-16
WN,14107,13796,12,5
WN,14107,13796,30,21
WN,14107,13796,-2,-8
WN,14107,13851,6,8
WN,14107,13851,13,22
WN,14107,13871,8,15
WN,14107,13871,8,7
WN,14107,13891,-1,-1
WN,14107,13891,-3,-5
WN,14107,13891,11,5
WN,14107,13891,-2,-12
WN,14107,13891,7,3
WN,14107,13891,1,-6
WN,14107,14057,25,39
WN,14107,14057,19,36
WN,14107,14057,3,11
WN,14107,14100,6,16
WN,14107,14122,-2,1
WN,14107,14492,39,50
WN,14107,14570,-6,-16
WN,14107,14570,0,14
WN,14107,14570,0,-6
WN,14107,14679,-4,2
WN,14107,14679,-3,-3
WN,14107,14679,-1,-5
WN,14107,14679,2,1
WN,14107,14679,5,2
WN,14107,14679,-2,-8
WN,14107,14679,2,-2
WN,14107,14679,0,-9
WN,14107,14679,-4,-8
WN,14107,14679,-2,-1
WN,14107,14679,-2,-3
WN,14107,14679,1,-4
WN,14107,14683,10,15
WN,14107,14683,0,-2
WN,14107,14683,2,-2
WN,14107,14730,18,19
WN,14107,14747,-2,6
WN,14107,14747,6,14
WN,14107,14747,-4,-2
WN,14107,14747,8,7
WN,14107,14771,11,-1
WN,14107,14771,36,26
WN,14107,14771,25,2
WN,14107,14771,21,8
WN,14107,14831,5,-6
WN,14107,14831,-5,-14
WN,14107,14831,4,4
WN,14107,14831,-1,-11
WN,14107,14831,2,-5
WN,14107,14831,-3,-6
WN,14107,14869,-1,-8
WN,14107,14869,-4,-6
WN,14107,14869,4,-1
WN,14107,14869,15,10
WN,14107,14869,9,4
WN,14107,14869,-3,-15
WN,14107,14869,0,2
WN,14107,14893,-3,-18
WN,14107,14893,-4,-17
WN,14107,14893,6,1
WN,14107,14893,9,-4
WN,14107,14908,-2,-8
WN,14107,14908,-1,6
WN,14107,14908,7,4
WN,14107,14908,8,1
WN,14107,14908,1,-4
WN,14107,14908,-2,-11
WN,14107,15016,-1,-4
WN,14107,15016,8,11
WN,14107,15016,2,12
WN,14107,15304,22,32
WN,14122,10821,-3,-5
WN,14122,10821,-2,2
WN,14122,10821,2,-8
WN,14122,10821,-5,-8
WN,14122,11292,-4,-8
WN,14122,12191,-4,-17
WN,14122,12889,-2,-21
WN,14122,12889,-3,-27
WN,14122,13204,-1,-4
WN,14122,13232,-7,-10
WN,14122,13232,-4,-10
WN,14122,13232,-1,-6
WN,14122,13232,-7,11
WN,14122,13232,-5,-8
WN,14122,13232,-3,-7
WN,14122,14107,15,-9
WN,14122,15304,-4,-12
WN,14307,10821,7,9
WN,14307,10821,11,3
WN,14307,10821,-5,-10
WN,14307,10821,5,1
WN,14307,10821,16,13
WN,14307,10821,7,1
WN,14307,10821,-2,11
WN,14307,10821,0,-13
WN,14307,11292,-5,-25
WN,14307,11697,-2,-6
WN,14307,13204,-6,-17
WN,14307,13204,-8,-20
WN,14307,13204,-3,-4
WN,14307,13204,0,-10
WN,14307,13204,-2,-4
WN,14307,13232,30,18
WN,14307,13232,-5,-19
WN,14307,13232,-5,-15
WN,14307,15304,-4,-17
WN,14307,15304,5,8
WN,14492,10693,-2,-6
WN,14492,10693,-1,-4
WN,14492,10693,-5,-8
WN,14492,10693,33,29
WN,14492,10821,43,50
WN,14492,10821,-4,0
WN,14492,10821,-4,-9
WN,14492,10821,5,7
WN,14492,10821,-4,-1
WN,14492,10821,-1,2
WN,14492,10821,-2,5
WN,14492,11292,-1,-13
WN,14492,12191,-1,7
WN,14492,12191,-1,1
WN,14492,12889,18,-4
WN,14492,13204,2,-6
WN,14492,13204,33,39
WN,14492,13232,-6,-19
WN,14492,13232,-6,-7
WN,14492,13232,2,-4
WN,14492,13232,0,-14
WN,14492,14107,-5,-30
WN,14492,15016,-5,-7
WN,14492,15304,-5,-11
WN,14492,15304,-5,-9
WN,14492,15304,-3,8
WN,14570,11292,6,-14
WN,14570,11292,4,-20
WN,14570,12889,6,3
WN,14570,12889,-1,1
WN,14570,12889,-1,-8
WN,14570,12889,0,-5
WN,14570,12889,6,2
WN,14570,12889,0,0
WN,14570,12889,-2,-9
WN,14570,12889,4,-5
WN,14570,12889,0,-12
WN,14570,12889,4,1
WN,14570,12892,-4,-11
WN,14570,12892,-6,-13
WN,14570,12892,-3,-5
WN,14570,13232,-2,-20
WN,14570,13796,0,-5
WN,14570,13796,0,-1
WN,14570,14057,-2,1
WN,14570,14057,7,7
WN,14570,14107,-2,0
WN,14570,14107,-1,-2
WN,14570,14107,-6,-10
WN,14570,14679,9,5
WN,14570,14679,-3,1
WN,14570,14747,10,25
WN,14635,10529,2,10
WN,14635,10821,19,17
WN,14635,10821,1,-3
WN,14635,13232,0,-3
WN,14635,13232,-1,0
WN,14635,13232,12,13
WN,14635,15016,-2,-1
WN,14635,15016,19,8
WN,14679,10140,-1,-5
WN,14679,10140,-4,-7
WN,14679,10140,-3,-6
WN,14679,10423,2,13
WN,14679,10423,3,9
WN,14679,10693,0,22
WN,14679,10821,-2,20
WN,14679,10821,61,64
WN,14679,11292,7,-1
WN,14679,11292,0,0
WN,14679,11292,0,-3
WN,14679,11292,-1,-13
WN,14679,11292,10,0
WN,14679,12191,-3,0
WN,14679,12191,-3,-7
WN,14679,12191,-2,-6
WN,14679,12889,-1,-6
WN,14679,12889,-6,-15
WN,14679,12889,-2,0
WN,14679,12889,-1,-9
WN,14679,12889,-2,-10
WN,14679,12889,-4,-7
WN,14679,12889,1,-6
WN,14679,12889,9,1
WN,14679,12889,-1,-5
WN,14679,12889,1,-5
WN,14679,12889,2,2
WN,14679,13198,-1,-4
WN,14679,13198,3,17
WN,14679,13232,4,9
WN,14679,13232,0,11
WN,14679,13232,4,-5
WN,14679,13796,1,-9
WN,14679,13796,3,-2
WN,14679,13796,0,-3
WN,14679,13796,-6,-23
WN,14679,13796,-8,-15
WN,14679,13796,-4,-3
WN,14679,13796,-4,-14
WN,14679,13796,0,-4
WN,14679,13796,-4,-8
WN,14679,13796,-4,-5
WN,14679,13796,2,-4
WN,14679,13796,-3,-10
WN,14679,14107,0,3
WN,14679,14107,2,-10
WN,14679,14107,1,12
WN,14679,14107,2,-4
WN,14679,14107,-3,-8
WN,14679,14107,-3,1
WN,14679,14107,-4,-3
WN,14679,14107,-1,-3
WN,14679,14107,-4,-5
WN,14679,14107,-3,-6
WN,14679,14107,-6,-5
WN,14679,14107,-5,-13
WN,14679,14570,12,11
WN,14679,14570,-3,-9
WN,14679,14683,-1,-2
WN,14679,14683,0,5
WN,14679,14771,-2,-12
WN,14679,14771,64,41
WN,14679,14771,-3,-4
WN,14679,14771,-4,-10
WN,14679,14771,-1,-21
WN,14679,14771,-1,-11
WN,14679,14771,-5,-16
WN,14679,14771,-2,-11
WN,14679,14771,1,-19
WN,14679,14831,-2,-9
WN,14679,14831,8,6
WN,14679,14831,-5,5
WN,14679,14831,1,2
WN,14679,14831,0,-8
WN,14679,14831,-2,-15
WN,14679,14831,1,-5
WN,14679,14831,37,24
WN,14679,14831,-2,-7
WN,14679,14831,-4,-18
WN,14679,14893,-4,-11
WN,14679,14893,-5,-15
WN,14679,14893,0,-5
WN,14679,14893,-5,-7
WN,14679,14893,-3,-13
WN,14679,14893,-6,-9
WN,14679,14893,-1,-7
WN,14679,14893,3,-4
WN,14679,14893,-1,-2
WN,14679,15016,5,11
WN,14679,15376,0,-5
WN,14679,15376,-3,-9
WN,14679,15376,-2,2
WN,14683,10693,-3,-10
WN,14683,10693,-1,-13
WN,14683,10821,-6,1
WN,14683,10821,1,-15
WN,14683,10821,-4,-25
WN,14683,11259,-4,-9
WN,14683,11259,-5,-15
WN,14683,11259,9,3
WN,14683,11259,-4,-11
WN,14683,11259,-2,-10
WN,14683,11259,-1,-13
WN,14683,11259,-3,-6
WN,14683,11259,-5,-10
WN,14683,11259,-2,-7
WN,14683,11259,-2,-13
WN,14683,11259,3,-3
WN,14683,11259,-2,-6
WN,14683,11292,-4,-15
WN,14683,11292,-3,-17
WN,14683,11292,0,-12
WN,14683,12191,-3,-13
WN,14683,12191,5,-5
WN,14683,12191,7,5
WN,14683,12191,-1,-17
WN,14683,12191,-3,-12
WN,14683,12889,-5,-31
WN,14683,12889,-3,-19
WN,14683,12889,29,10
WN,14683,12892,-3,-18
WN,14683,12892,-3,-13
WN,14683,13204,-2,12
WN,14683,13232,0,-9
WN,14683,13232,-3,-9
WN,14683,14107,-1,-20
WN,14683,14107,-3,-23
WN,14683,14107,6,-8
WN,14683,14679,15,-12
WN,14683,14679,6,-21
WN,14683,15016,-2,-15
WN,14683,15016,-4,-6
WN,14683,15304,0,-5
WN,14730,10397,18,14
WN,14730,10397,-2,-11
WN,14730,10397,34,25
WN,14730,10821,1,-5
WN,14730,10821,-4,-7
WN,14730,10821,-5,-11
WN,14730,10821,-1,6
WN,14730,11292,15,-8
WN,14730,12889,1,-22
WN,14730,13204,-4,-5
WN,14730,13232,10,5
WN,14730,13232,14,1
WN,14730,13232,-5,-11
WN,14730,13232,-4,0
WN,14730,13232,-3,-12
WN,14730,14107,-2,-26
WN,14730,15016,50,38
WN,14730,15016,-4,-11
WN,14730,15304,-1,-12
WN,14747,10140,13,-5
WN,14747,10140,-1,-12
WN,14747,10821,1,-20
WN,14747,11292,1,-20
WN,14747,11292,21,13
WN,14747,11292,7,-13
WN,14747,12889,13,-3
WN,14747,12889,-5,-18
WN,14747,12889,5,-21
WN,14747,12889,0,-20
WN,14747,13232,0,-24
WN,14747,13232,8,1
WN,14747,13232,-2,-21
WN,14747,13342,10,-11
WN,14747,13796,-4,-19
WN,14747,13796,16,-9
WN,14747,13796,-3,-24
WN,14747,13796,-3,-28
WN,14747,13796,46,26
WN,14747,14107,11,-8
WN,14747,14107,-2,-9
WN,14747,14107,0,0
WN,14747,14107,6,1
WN,14747,14570,17,5
WN,14747,14831,-3,-25
WN,14747,14831,-4,-22
WN,14747,14831,1,-13
WN,14747,14869,0,-5
WN,14747,14869,2,-15
WN,14747,14893,16,3
WN,14747,14893,-3,-11
WN,14747,14893,-4,-19
WN,14747,14893,8,-9
WN,14747,15016,8,-6
WN,14771,10397,0,-1
WN,14771,11292,0,-15
WN,14771,11292,25,17
WN,14771,11292,0,-16
WN,14771,11292,-3,-30
WN,14771,12889,-5,-19
WN,14771,12889,-1,-17
WN,14771,12889,-6,-21
WN,14771,12889,-4,-4
WN,14771,12889,-3,-11
WN,14771,12889,11,-10
WN,14771,12892,-1,-15
WN,14771,12892,-6,-7
WN,14771,12892,-6,-13
WN,14771,12892,-3,11
WN,14771,12892,-4,-9
WN,14771,12892,-1,-9
WN,14771,12892,-3,-16
WN,14771,12892,0,-4
WN,14771,12892,-3,-10
WN,14771,12892,-3,-5
WN,14771,12892,-3,-20
WN,14771,13232,3,-7
WN,14771,13232,1,-15
WN,14771,13342,0,-11
WN,14771,14107,-4,-7
WN,14771,14107,38,28
WN,14771,14107,-1,-8
WN,14771,14107,0,-17
WN,14771,14679,-1,-10
WN,14771,14679,-1,4
WN,14771,14679,-4,-13
WN,14771,14679,-1,5
WN,14771,14679,-2,-8
WN,14771,14679,-5,-18
WN,14771,14679,-3,-26
WN,14771,14679,-1,-7
WN,14771,14679,-1,6
WN,14771,14908,9,6
WN,14771,14908,-6,-11
WN,14771,14908,-1,-6
WN,14771,14908,-3,-5
WN,14771,14908,-5,-13
WN,14771,14908,4,6
WN,14831,10423,-6,-4
WN,14831,10423,-3,0
WN,14831,10800,-6,-10
WN,14831,10800,-1,-5
WN,14831,10800,-4,-4
WN,14831,10800,132,128
WN,14831,10800,-4,-7
WN,14831,10800,-5,-9
WN,14831,10800,-4,-8
WN,14831,11292,-3,-14
WN,14831,11292,-1,-14
WN,14831,11292,-7,-23
WN,14831,12889,0,7
WN,14831,12889,-6,-22
WN,14831,12889,-4,-14
WN,14831,12889,-5,-9
WN,14831,12889,-2,-13
WN,14831,12889,-3,-9
WN,14831,12889,-3,-10
WN,14831,12889,0,9
WN,14831,12889,-4,-4
WN,14831,12892,0,-8
WN,14831,12892,-4,-21
WN,14831,12892,0,-9
WN,14831,12892,14,11
WN,14831,12892,11,7
WN,14831,12892,-3,-2
WN,14831,12892,-2,1
WN,14831,12892,-4,-5
WN,14831,12892,-2,6
WN,14831,12892,4,1
WN,14831,13232,2,-13
WN,14831,13891,-3,-6
WN,14831,13891,-2,-6
WN,14831,13891,-3,-1
WN,14831,13891,-6,-12
WN,14831,13891,-4,-7
WN,14831,14057,7,7
WN,14831,14057,-2,-8
WN,14831,14057,8,9
WN,14831,14057,-6,-11
WN,14831,14107,-3,-9
WN,14831,14107,-9,-8
WN,14831,14107,22,22
WN,14831,14107,-2,0
WN,14831,14107,-4,-6
WN,14831,14679,-2,1
WN,14831,14679,-1,-2
WN,14831,14679,27,24
WN,14831,14679,-5,-4
WN,14831,14679,0,0
WN,14831,14679,-3,-6
WN,14831,14679,-4,-3
WN,14831,14679,-1,-8
WN,14831,14679,10,5
WN,14831,14679,-1,-12
WN,14831,14747,-1,3
WN,14831,14747,-2,1
WN,14831,14747,11,24
WN,14831,14908,0,2
WN,14831,14908,-1,-2
WN,14831,14908,-3,-5
WN,14831,14908,-2,-6
WN,14831,14908,-2,-7
WN,14831,14908,0,-8
WN,14831,14908,-1,-5
WN,14831,14908,16,12
WN,14843,13204,0,-2
WN,14843,13204,21,45
WN,14843,13204,-2,22
WN,14843,15304,5,8
WN,14869,10821,9,2
WN,14869,11292,3,-7
WN,14869,11292,12,7
WN,14869,11292,0,-1
WN,14869,11292,14,2
WN,14869,11292,5,-10
WN,14869,11292,12,-4
WN,14869,12889,-5,-2
WN,14869,12889,3,-1
WN,14869,12889,-2,-4
WN,14869,12889,15,7
WN,14869,12889,-2,-13
WN,14869,12889,-2,-11
WN,14869,12892,-3,-10
WN,14869,12892,-2,-8
WN,14869,12892,-5,-10
WN,14869,13232,-2,-13
WN,14869,13232,0,-7
WN,14869,13796,-5,-9
WN,14869,13796,-7,-18
WN,14869,13796,-3,-14
WN,14869,13796,-5,-3
WN,14869,14057,-2,8
WN,14869,14057,-1,4
WN,14869,14107,13,12
WN,14869,14107,-1,0
WN,14869,14107,-3,-8
WN,14869,14107,-3,-10
WN,14869,14107,-1,-2
WN,14869,14107,-2,-8
WN,14869,14107,-1,-7
WN,14869,14747,-2,-3
WN,14869,14747,10,16
WN,14893,10800,1,-7
WN,14893,10800,-2,-7
WN,14893,10800,-1,-8
WN,14893,10800,-2,-6
WN,14893,10800,0,-3
WN,14893,10800,-2,-10
WN,14893,10800,6,0
WN,14893,10800,-3,-8
WN,14893,11292,6,-10
WN,14893,11292,0,-12
WN,14893,11292,8,-14
WN,14893,11292,-1,-12
WN,14893,12889,-4,-13
WN,14893,12889,0,-4
WN,14893,12889,-1,-3
WN,14893,12889,0,0
WN,14893,12889,0,-11
WN,14893,12889,-1,-7
WN,14893,12889,16,6
WN,14893,12889,4,-8
WN,14893,12892,5,-3
WN,14893,12892,4,4
WN,14893,12892,0,-3
WN,14893,12892,0,-14
WN,14893,12892,-4,-11
WN,14893,12892,3,-6
WN,14893,12892,-1,0
WN,14893,12892,-3,4
WN,14893,13232,10,-1
WN,14893,13891,-1,0
WN,14893,13891,-3,-4
WN,14893,13891,1,1
WN,14893,13891,-3,-7
WN,14893,13891,0,0
WN,14893,13891,-4,-5
WN,14893,13891,0,-5
WN,14893,13891,0,-6
WN,14893,14057,-4,0
WN,14893,14057,0,8
WN,14893,14057,0,3
WN,14893,14057,-10,-13
WN,14893,14057,-1,1
WN,14893,14057,0,2
WN,14893,14107,1,4
WN,14893,14107,-2,-8
WN,14893,14107,7,5
WN,14893,14107,1,-6
WN,14893,14679,18,16
WN,14893,14679,0,-5
WN,14893,14679,12,5
WN,14893,14679,45,40
WN,14893,14679,-2,-11
WN,14893,14679,0,-6
WN,14893,14679,-1,-4
WN,14893,14679,-4,-8
WN,14893,14747,1,2
WN,14893,14747,-1,-4
WN,14893,14747,2,9
WN,14893,14747,3,5
WN,14893,14908,-2,-6
WN,14893,14908,0,-2
WN,14893,14908,41,36
WN,14893,14908,-1,-12
WN,14893,14908,-4,0
WN,14893,14908,-1,-3
WN,14893,14908,-1,-9
WN,14908,11292,2,11
WN,14908,11292,-1,-13
WN,14908,11292,5,-9
WN,14908,11292,4,-3
WN,14908,12191,1,4
WN,14908,12889,0,-3
WN,14908,12889,2,1
WN,14908,12889,-1,-11
WN,14908,12889,-2,-8
WN,14908,12889,14,8
WN,14908,12889,-1,-9
WN,14908,12889,-3,-9
WN,14908,13232,-2,-1
WN,14908,13796,5,2
WN,14908,13796,2,-13
WN,14908,13796,-2,-8
WN,14908,13796,-4,-13
WN,14908,13796,0,-12
WN,14908,13796,0,-11
WN,14908,13796,-2,-12
WN,14908,13796,1,-11
WN,14908,14107,-1,-1
WN,14908,14107,3,-15
WN,14908,14107,-2,-8
WN,14908,14107,-4,-4
WN,14908,14107,0,6
WN,14908,14107,7,3
WN,14908,14107,-3,-6
WN,14908,14771,0,2
WN,14908,14771,-1,-12
WN,14908,14771,3,-8
WN,14908,14771,27,25
WN,14908,14771,0,-6
WN,14908,14771,-3,-13
WN,14908,14831,1,-8
WN,14908,14831,-2,-10
WN,14908,14831,-1,-7
WN,14908,14831,-6,-9
WN,14908,14831,0,-8
WN,14908,14831,-1,-8
WN,14908,14831,-3,-10
WN,14908,14831,-1,4
WN,14908,14831,-4,-12
WN,14908,14893,-5,-9
WN,14908,14893,-1,-10
WN,14908,14893,-3,-12
WN,14908,14893,0,-8
WN,14908,14893,-4,-11
WN,14908,14893,-1,-11
WN,14908,14893,-4,-8
WN,15016,10693,-6,-10
WN,15016,10693,-5,-5
WN,15016,10721,-1,10
WN,15016,10721,-3,-9
WN,15016,10821,-2,-2
WN,15016,10821,-4,5
WN,15016,10821,1,-1
WN,15016,10821,-3,-6
WN,15016,10821,4,-2
WN,15016,11066,7,-1
WN,15016,11066,-5,-11
WN,15016,11259,-5,-16
WN,15016,11259,1,-5
WN,15016,11259,21,11
WN,15016,11259,10,2
WN,15016,11259,-1,-11
WN,15016,11259,-5,-19
WN,15016,11259,-5,-21
WN,15016,11259,-2,-13
WN,15016,11259,8,-3
WN,15016,11278,-4,-6
WN,15016,11278,0,9
WN,15016,11292,8,-1
WN,15016,11292,-2,-17
WN,15016,11292,22,6
WN,15016,11292,24,11
WN,15016,11433,-4,-11
WN,15016,11433,6,3
WN,15016,11618,77,95
WN,15016,11618,-2,-14
WN,15016,11697,-5,4
WN,15016,12191,28,33
WN,15016,12191,-2,0
WN,15016,12191,10,3
WN,15016,12191,-4,-9
WN,15016,12889,5,-7
WN,15016,12889,2,-7
WN,15016,12889,-1,-11
WN,15016,12889,-4,-19
WN,15016,12892,-3,-16
WN,15016,12892,-1,-16
WN,15016,12953,-2,14
WN,15016,12953,7,4
WN,15016,13198,33,23
WN,15016,13198,145,140
WN,15016,13198,2,-1
WN,15016,13198,0,-5
